"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nombre","Sup_ini","Sup_fin","Sup_Rang"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",73,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",185,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",299,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",168,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",30,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",16,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",12,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",24,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",280,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",152,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",189,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",128,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",121,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",16,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",9,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",63,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",183,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",256,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",204,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",100,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",64,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",7,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",3,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",22,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",186,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",256,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",251,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",148,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",56,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",14,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",2,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",74,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",389,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",499,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",162,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",79,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",24,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",22,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",152,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",416,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",173,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",54,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",12,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",23,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",103,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",237,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",163,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",144,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",112,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",7,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",15,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",22,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",174,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",169,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",132,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",84,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",41,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",26,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",16,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",9,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",113,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",317,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",461,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",212,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",116,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",24,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",43,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",2,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",187,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",346,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",268,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",7,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",50,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,250,500,"250-500"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",5,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",111,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",348,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",124,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",17,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",24,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",6,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",134,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",263,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",233,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",157,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",40,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",5,211,250,"211-250"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",40,0,30,"0-30"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",242,31,60,"31-60"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",323,61,90,"61-90"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",202,91,120,"91-120"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",33,121,150,"121-150"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",6,151,210,"151-210"
"2019","5","Sarrià-Sant Gervasi","27","el Putget i Farró",1,250,500,"250-500"
"2019","6","Gràcia","28","Vallcarca i els Penitents",29,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",137,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",292,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",108,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",19,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",46,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",9,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",1,250,500,"250-500"
"2019","6","Gràcia","28","Vallcarca i els Penitents",33,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",264,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",389,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",100,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",45,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",5,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",1,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",17,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",479,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",548,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",157,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",16,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",2,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",69,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",288,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",327,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",118,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",40,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",16,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",4,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",3,250,500,"250-500"
"2019","6","Gràcia","28","Vallcarca i els Penitents",26,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",93,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",225,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",133,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",17,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",33,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",3,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",3,250,500,"250-500"
"2019","6","Gràcia","28","Vallcarca i els Penitents",16,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",178,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",550,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",159,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",52,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",17,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",1,250,500,"250-500"
"2019","6","Gràcia","28","Vallcarca i els Penitents",16,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",198,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",527,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",238,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",12,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",23,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",7,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",41,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",282,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",322,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",124,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",49,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",54,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",1,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",30,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",74,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",326,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",118,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",14,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",3,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",33,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",96,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",394,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",115,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",79,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",41,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",2,211,250,"211-250"
"2019","6","Gràcia","28","Vallcarca i els Penitents",7,250,500,"250-500"
"2019","6","Gràcia","28","Vallcarca i els Penitents",58,0,30,"0-30"
"2019","6","Gràcia","28","Vallcarca i els Penitents",143,31,60,"31-60"
"2019","6","Gràcia","28","Vallcarca i els Penitents",213,61,90,"61-90"
"2019","6","Gràcia","28","Vallcarca i els Penitents",169,91,120,"91-120"
"2019","6","Gràcia","28","Vallcarca i els Penitents",56,121,150,"121-150"
"2019","6","Gràcia","28","Vallcarca i els Penitents",37,151,210,"151-210"
"2019","6","Gràcia","28","Vallcarca i els Penitents",3,211,250,"211-250"
"2019","6","Gràcia","29","el Coll",43,0,30,"0-30"
"2019","6","Gràcia","29","el Coll",296,31,60,"31-60"
"2019","6","Gràcia","29","el Coll",430,61,90,"61-90"
"2019","6","Gràcia","29","el Coll",116,91,120,"91-120"
"2019","6","Gràcia","29","el Coll",30,121,150,"121-150"
"2019","6","Gràcia","29","el Coll",10,151,210,"151-210"
"2019","6","Gràcia","29","el Coll",1,250,500,"250-500"
"2019","6","Gràcia","29","el Coll",12,0,30,"0-30"
"2019","6","Gràcia","29","el Coll",129,31,60,"31-60"
"2019","6","Gràcia","29","el Coll",476,61,90,"61-90"
"2019","6","Gràcia","29","el Coll",43,91,120,"91-120"
"2019","6","Gràcia","29","el Coll",11,121,150,"121-150"
"2019","6","Gràcia","29","el Coll",7,151,210,"151-210"
"2019","6","Gràcia","29","el Coll",38,0,30,"0-30"
"2019","6","Gràcia","29","el Coll",289,31,60,"31-60"
"2019","6","Gràcia","29","el Coll",355,61,90,"61-90"
"2019","6","Gràcia","29","el Coll",58,91,120,"91-120"
"2019","6","Gràcia","29","el Coll",9,121,150,"121-150"
"2019","6","Gràcia","29","el Coll",3,151,210,"151-210"
"2019","6","Gràcia","29","el Coll",2,211,250,"211-250"
"2019","6","Gràcia","29","el Coll",1,250,500,"250-500"
"2019","6","Gràcia","29","el Coll",30,0,30,"0-30"
"2019","6","Gràcia","29","el Coll",345,31,60,"31-60"
"2019","6","Gràcia","29","el Coll",373,61,90,"61-90"
"2019","6","Gràcia","29","el Coll",57,91,120,"91-120"
"2019","6","Gràcia","29","el Coll",6,121,150,"121-150"
"2019","6","Gràcia","29","el Coll",1,151,210,"151-210"
"2019","6","Gràcia","29","el Coll",38,0,30,"0-30"
"2019","6","Gràcia","29","el Coll",281,31,60,"31-60"
"2019","6","Gràcia","29","el Coll",358,61,90,"61-90"
"2019","6","Gràcia","29","el Coll",69,91,120,"91-120"
"2019","6","Gràcia","29","el Coll",10,121,150,"121-150"
"2019","6","Gràcia","29","el Coll",2,151,210,"151-210"
"2019","6","Gràcia","29","el Coll",1,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",43,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",254,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",399,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",36,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",14,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",5,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",3,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",3,250,500,"250-500"
"2019","6","Gràcia","30","la Salut",16,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",170,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",440,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",99,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",22,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",11,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",2,250,500,"250-500"
"2019","6","Gràcia","30","la Salut",71,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",149,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",223,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",189,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",13,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",7,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",2,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",1,250,500,"250-500"
"2019","6","Gràcia","30","la Salut",20,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",113,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",256,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",191,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",41,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",20,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",3,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",3,250,500,"250-500"
"2019","6","Gràcia","30","la Salut",79,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",342,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",177,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",111,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",14,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",7,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",1,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",51,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",200,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",311,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",1,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",13,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",142,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",395,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",235,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",49,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",10,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",10,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",62,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",375,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",194,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",70,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",8,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",1,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",2,250,500,"250-500"
"2019","6","Gràcia","30","la Salut",26,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",121,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",203,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",183,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",20,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",6,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",1,211,250,"211-250"
"2019","6","Gràcia","30","la Salut",1,250,500,"250-500"
"2019","6","Gràcia","30","la Salut",33,0,30,"0-30"
"2019","6","Gràcia","30","la Salut",139,31,60,"31-60"
"2019","6","Gràcia","30","la Salut",207,61,90,"61-90"
"2019","6","Gràcia","30","la Salut",115,91,120,"91-120"
"2019","6","Gràcia","30","la Salut",102,121,150,"121-150"
"2019","6","Gràcia","30","la Salut",32,151,210,"151-210"
"2019","6","Gràcia","30","la Salut",1,211,250,"211-250"
"2019","6","Gràcia","31","Vila de Gràcia",39,0,30,"0-30"
"2019","6","Gràcia","31","Vila de Gràcia",250,31,60,"31-60"
"2019","6","Gràcia","31","Vila de Gràcia",374,61,90,"61-90"
"2019","6","Gràcia","31","Vila de Gràcia",98,91,120,"91-120"
"2019","6","Gràcia","31","Vila de Gràcia",8,121,150,"121-150"
"2019","6","Gràcia","31","Vila de Gràcia",6,151,210,"151-210"
"2019","6","Gràcia","31","Vila de Gràcia",125,0,30,"0-30"
"2019","6","Gràcia","31","Vila de Gràcia",142,31,60,"31-60"
"2019","6","Gràcia","31","Vila de Gràcia",366,61,90,"61-90"
"2019","6","Gràcia","31","Vila de Gràcia",97,91,120,"91-120"
"2019","6","Gràcia","31","Vila de Gràcia",10,121,150,"121-150"
"2019","6","Gràcia","31","Vila de Gràcia",3,151,210,"151-210"
"2019","6","Gràcia","31","Vila de Gràcia",3,250,500,"250-500"
"2019","6","Gràcia","31","Vila de Gràcia",21,0,30,"0-30"
"2019","6","Gràcia","31","Vila de Gràcia",344,31,60,"31-60"
"2019","6","Gràcia","31","Vila de Gràcia",332,61,90,"61-90"
"2019","6","Gràcia","31","Vila de Gràcia",74,91,120,"91-120"
"2019","6","Gràcia","31","Vila de Gràcia",10,121,150,"121-150"
"2019","6","Gràcia","31","Vila de Gràcia",5,151,210,"151-210"
